DATA_STRD_YR,LTTC_ID,CTPR_CD,SIGNGU_CD,LEGALDONG_CD,CENSUS_BNDR_CTPR_CD,CENSUS_BNDR_SIGNGU_CD,CENSUS_BNDR_EMD_CD,TKCAR_TRFC_QTY,AVE_TRAF_NMTM,AVE_TRAF_WAIT_TM,PBTS_TRAF_TRFC_RATE
2023,마라25b79b,26,26440,2644011000,21,21120,21120560,2202.0,0.8296,2502.0,0.0094
2023,다사51b04a,41,41590,4159025900,31,31240,31240140,2286.0,0.5468,853.0,0.0252
2023,다사21b46a,28,28260,2826012200,23,23080,23080730,1396.0,0.6719,979.0,0.0127
2023,마바69b98b,47,47930,4793037000,37,37620,37620370,1657.0,0.0,,0.0
2023,라사46b04a,43,43150,4315036000,33,33030,33030360,1273.0,0.1391,1005.0,0.0155
2023,다마66a65a,45,45113,4511311900,35,35012,35012660,1247.0,0.2743,818.0,0.0497
2023,다사39b14a,41,41590,4159026200,31,31240,31240150,345.0,0.3623,22.0,0.0029
2023,다바17b19b,44,44180,4418041000,34,34030,34030320,572.0,0.1259,2513.0,0.0052
2023,다바92a70a,43,43750,4375025000,33,33550,33550110,4226.0,0.1446,,0.0
2023,마마10b02a,48,48250,4825025000,38,38070,38070110,1875.0,0.0096,,0.0
2023,다바11a41a,44,44800,4480037000,34,34560,34560370,297.0,0.0,,0.0
2023,라라57b65a,48,48240,4824032000,38,38060,38060320,724.0,0.0263,,0.0
2023,다라66a42b,46,46780,4678038000,36,36560,36560380,353.0,0.0908,912.0,0.0113
2023,마마42a11b,48,48330,4833033000,38,38100,38100330,2049.0,0.3949,2144.0,0.0029
2023,나바90b62b,44,44825,4482525000,34,34580,34580110,1091.0,0.0,,0.0
2023,다사92b70a,41,41820,4182032500,31,31570,31570320,246.0,0.6341,,0.0
2023,라라85b67a,48,48820,4882042000,38,38540,38540420,1255.0,0.0,,0.0
2023,라사48a52a,51,51730,5173034000,32,32520,32520340,232.0,0.0086,,0.0
2023,다사53b78b,41,41630,4163025000,31,31260,31260110,3019.0,0.3786,629.0,0.0601
2023,마사22b77a,51,51150,5115013500,32,32030,32030670,1155.0,0.285,1949.0,0.0199
2023,라사40b31b,51,51130,5113011200,32,32020,32020630,6529.0,0.2233,1465.0,0.0257
2023,다바12a19b,44,44180,4418041000,34,34030,34030320,414.0,0.0869,,0.0
2023,마라10a81b,48,48129,4812914500,38,38115,38115620,3640.0,0.1297,536.0,0.0284
2023,나나85a89a,50,50110,5011025000,39,39010,39010110,1975.0,0.1584,2271.0,0.0035
2023,라라09a39a,46,46130,4613031000,36,36020,36020310,919.0,0.1654,,0.0
2023,다바82b41a,36,36110,3611032000,29,29010,29010312,237.0,0.2912,2898.0,0.0042
2023,라바10a44b,43,43111,4311131000,33,33041,33041310,2075.0,0.28,700.0,0.01
2023,마사13a84a,51,51150,5115037000,32,32030,32030370,443.0,0.0857,1212.0,0.0155
2023,다바98a17b,30,30110,3011012300,25,25010,25010730,2143.0,0.6607,1929.0,0.0129
2023,라사03b21b,41,41670,4167034500,31,31280,31280390,1923.0,0.4618,1092.0,0.0103
2023,다나26a96a,50,50110,5011025900,39,39010,39010140,4091.0,0.3737,867.0,0.0829
2023,마사03b34b,51,51770,5177025000,32,32550,32550110,863.0,0.0081,2209.0,0.0115
2023,라사14a08b,41,41670,4167031000,31,31280,31280310,617.0,0.1734,1365.0,0.0016
2023,다마34a36a,45,45180,4518034000,35,35040,35040340,3113.0,0.0,,0.0
2023,다사88b89a,41,41820,4182034500,31,31570,31570360,836.0,0.2512,,0.0
2023,라라17a78b,46,46230,4623036000,36,36060,36060360,984.0,0.0691,,0.0
2023,다사77b96a,41,41650,4165034000,31,31270,31270340,1485.0,0.0431,860.0,0.0833
2023,다사82b03b,41,41461,4146134000,31,31191,31191340,253.0,0.2727,,0.0
2023,라라61b80a,48,48170,4817033000,38,38030,38030330,2222.0,0.1994,1172.0,0.0027
2023,라사00a31a,41,41670,4167033000,31,31280,31280340,227.0,0.2467,,0.0
2023,라라36a48b,48,48840,4884025000,38,38550,38550110,1576.0,0.0,,0.0
2023,마마63b14b,31,31710,3171025600,26,26510,26510130,1459.0,0.1337,,0.0
2023,다마33a51a,45,45800,4580032000,35,35580,35580320,169.0,0.0,,0.0
2023,다라34a78b,29,29200,2920013900,24,24050,24050650,1025.0,0.2293,371.0,0.0019
2023,다마43b78b,45,45130,4513034000,35,35020,35020340,163.0,0.0,,0.0
2023,다사28a09a,41,41590,4159035000,31,31240,31240370,570.0,0.1965,598.0,0.0035
2023,다사37a78a,41,41480,4148031000,31,31200,31200310,50.0,0.2999,560.0,0.0909
2023,다라94b95b,46,46730,4673036000,36,36530,36530360,229.0,0.0,,0.0
2023,다바77a09a,44,44250,4425010100,34,34070,34070510,3015.0,0.2395,1191.0,0.0211
2023,다사25a16b,41,41590,4159034000,31,31240,31240360,526.0,0.097,,0.0
2023,라바20b21a,43,43730,4373034000,33,33530,33530340,684.0,0.0,,0.0
2023,다마66b03a,45,45770,4577033000,35,35560,35560350,835.0,0.0,,0.0
2023,다바87b55a,43,43113,4311332000,33,33043,33043320,1347.0,0.4792,1385.0,0.0197
2023,라라70a26b,48,48220,4822035000,38,38050,38050340,1520.0,0.0,,0.0
2023,다마26a67b,45,45130,4513025000,35,35020,35020110,466.0,0.2358,,0.0
2023,다라89b49b,46,46150,4615039000,36,36030,36030350,564.0,0.4804,1854.0,0.0053
2023,라바01a33a,43,43111,4311135000,33,33041,33041350,457.0,0.5141,2063.0,0.0235
2023,다바61a82b,41,41220,4122025000,31,31070,31070110,728.0,0.2773,,0.0
2023,마바24a09a,47,47750,4775034000,37,37530,37530340,118.0,0.0254,58.0,0.0084
2023,라라74a95b,48,48730,4873032000,38,38520,38520320,350.0,0.0172,,0.0
2023,라마01a22b,45,45190,4519041000,35,35050,35050410,728.0,0.0401,1893.0,0.0028
2023,라마55a97b,47,47150,4715036000,37,37030,37030350,887.0,0.4589,1540.0,0.0078
2023,라바55b59b,47,47280,4728025000,37,37090,37090110,121.0,0.0083,237.0,0.0082
2023,라바22a41a,43,43720,4372040000,33,33520,33520400,1578.0,0.0,,0.0
2023,라라68a95a,48,48170,4817039000,38,38030,38030380,130.0,0.7686,,0.0
2023,다나38b83b,50,50130,5013032000,39,39020,39020320,1073.0,0.0457,1131.0,0.0254
2023,다사85b62a,41,41360,4136025600,31,31130,31130111,132.0,0.2199,,0.0
2023,다나18a78b,50,50130,5013025300,39,39020,39020120,539.0,0.2969,640.0,0.0956
2023,마바05a49a,47,47170,4717033000,37,37040,37040330,1487.0,0.1358,81.0,7.0E-4
2023,나나76b83a,50,50110,5011031000,39,39010,39010310,859.0,0.4423,1214.0,0.0046
2023,마아03b04b,51,51830,5183032000,32,32610,32610320,815.0,0.0,,0.0
2023,라사17a68b,51,51110,5111040000,32,32010,32010360,354.0,0.0198,1363.0,0.0303
2023,라라50b77a,48,48240,4824034000,38,38060,38060110,761.0,0.0289,1246.0,0.0026
2023,다사14a46a,28,28110,2811014800,23,23010,23010650,416.0,0.0192,881.0,0.0326
2023,다라74a20a,46,46770,4677031000,36,36550,36550310,1177.0,0.0,,0.0
2023,라마03a23b,45,45740,4574032000,35,35540,35540320,332.0,0.1805,32.0,0.003
2023,마마57a49b,47,47130,4713033000,37,37020,37020330,950.0,0.303,,0.0
2023,다바24b40a,44,44800,4480033000,34,34560,34560330,236.0,0.0,,0.0
2023,라라77b86b,48,48170,4817037000,38,38030,38030360,109.0,0.0183,,0.0
2023,마마37b68b,47,47230,4723039000,37,37070,37070390,19.0,0.6319,,0.0
2023,라마33b56b,48,48880,4888033000,38,38590,38590330,46.0,0.0,,0.0
2023,라마32a44b,48,48880,4888036000,38,38590,38590360,796.0,0.0,,0.0
2023,라라04b58b,46,46150,4615031000,36,36030,36030370,214.0,0.2287,1764.0,0.0404
2023,다마89a23a,45,45190,4519039000,35,35050,35050390,82.0,0.2195,,0.0
2023,다바84a41a,36,36110,3611032000,29,29010,29010312,404.0,0.1658,1319.0,0.0074
2023,다사63b36b,41,41131,4113111200,31,31021,31021650,3.0,0.0,1353.0,0.25
2023,다아54a08a,41,41800,4180035000,31,31550,31550350,202.0,0.5792,42.0,0.0146
2023,라사31b65a,51,51720,5172038000,32,32510,32510380,69.0,0.0,,0.0
2023,라바17a54b,43,43111,4311132000,33,33041,33041320,111.0,0.0721,,0.0
2023,다마76b10a,45,45190,4519036000,35,35050,35050360,215.0,0.0186,,0.0
2023,라사23a12b,51,51130,5113035000,32,32020,32020340,81.0,0.0741,,0.0
2023,마마62b60b,47,47130,4713013500,37,37020,37020670,15.0,0.0667,,0.0
2023,다라34b18b,46,46810,4681032000,36,36590,36590320,24.0,0.0,,0.0
2023,라라44a38a,48,48840,4884032000,38,38550,38550320,103.0,0.0,,0.0
2023,라사61b42a,51,51730,5173033000,32,32520,32520330,75.0,0.0934,,0.0
2023,마마54b51a,47,47130,4713033000,37,37020,37020330,163.0,0.1136,,0.0
2023,라마40b30b,48,48880,4888039000,38,38590,38590390,75.0,0.0,,0.0
2023,라사34a30b,51,51130,5113033000,32,32020,32020330,171.0,0.0176,1395.0,0.0284
2023,라사79a03b,43,43800,4380033000,33,33580,33580340,53.0,0.0377,,0.0
2023,라사65b01b,43,43150,4315011900,33,33030,33030720,124.0,0.0322,,0.0
2023,다마41a50a,45,45210,4521036000,35,35060,35060350,86.0,0.0,,0.0
2023,다마72b10b,45,45770,4577039000,35,35560,35560340,28.0,0.0,,0.0
2023,다사91a18a,41,41500,4150034000,31,31210,31210340,71.0,0.493,,0.0
2023,마사43b37a,51,51230,5123034000,32,32070,32070340,14.0,0.2857,,0.0
2023,다마58b92b,45,45140,4514038000,35,35030,35030380,18.0,0.0,,0.0
2023,라마04b16b,45,45190,4519025000,35,35050,35050110,57.0,0.0174,,0.0
2023,라사26b13b,51,51130,5113035000,32,32020,32020340,62.0,0.0322,,0.0
2023,다사26a10b,41,41590,4159035000,31,31240,31240370,107.0,0.6262,1712.0,0.0093
2023,라바67b99a,43,43150,4315012800,33,33030,33030720,31.0,0.065,,0.0
2023,마바04a47b,47,47170,4717033000,37,37040,37040330,74.0,0.0272,,0.0
2023,마바10b37a,47,47170,4717037000,37,37040,37040370,11.0,0.4545,,0.0
2023,라사02b45b,41,41830,4183025000,31,31580,31580110,135.0,0.1556,,0.0
2023,다라36a02a,46,46890,4689033000,36,36660,36660330,22.0,0.0,,0.0
2023,나바88a64b,44,44825,4482534000,34,34580,34580340,18.0,0.0,,0.0
2023,라라77b88a,48,48170,4817037000,38,38030,38030360,45.0,0.0444,,0.0
2023,다사07b16a,28,28720,2872036000,23,23520,23520370,23.0,0.899,,0.0
2023,마바07b68b,47,47210,4721031000,37,37060,37060310,19.0,0.4211,,0.0
2023,다바49b58a,44,44200,4420040000,34,34040,34040390,20.0,0.2,,0.0
2023,다라67a66a,46,46790,4679041500,36,36570,36570440,20.0,0.0,,0.0
2023,마바02b69b,47,47210,4721031000,37,37060,37060310,139.0,0.1515,,0.0
2023,라바82a44a,47,47900,4790036000,37,37600,37600360,18.0,0.0556,,0.0
2023,마사08a83b,51,51150,5115037000,32,32030,32030370,26.0,0.0385,1582.0,0.1034
2023,마바03b32b,47,47170,4717035000,37,37040,37040350,22.0,0.0,1161.0,0.0833
2023,라마48b94a,47,47150,4715037000,37,37030,37030360,44.0,0.7507,589.0,0.0638
2023,라마95a17a,48,48740,4874040000,38,38530,38530400,16.0,0.0,,0.0
2023,다사23b27b,28,28185,2818510600,23,23040,23040650,32.0,0.2811,3054.0,0.0303
2023,다마52a35a,45,45180,4518042000,35,35040,35040420,4.0,0.0,,0.0
2023,라라68a92a,48,48170,4817039000,38,38030,38030380,2.0,0.0,,0.0
2023,라사68a16b,51,51750,5175036000,32,32530,32530360,143.0,0.0,,0.0
2023,라라36b80a,48,48850,4885039000,38,38560,38560400,7.0,0.0,,0.0
2023,다마15a27a,45,45790,4579039000,35,35570,35570390,17.0,0.0,,0.0
2023,다바27a32a,44,44800,4480034000,34,34560,34560340,6.0,0.0,,0.0
2023,마마71b70b,47,47111,4711125600,37,37011,37011130,3.0,0.0,,0.0
2023,라사43a40b,51,51730,5173025000,32,32520,32520110,1.0,0.0,,0.0
2023,라바58b40a,47,47250,4725046000,37,37080,37080460,6.0,0.3367,,0.0
2023,라바56b43b,47,47250,4725046000,37,37080,37080460,3.0,0.0,,0.0
2023,라사00b44a,41,41830,4183025000,31,31580,31580110,7.0,0.0,,0.0
2023,다마94a83b,44,44710,4471036000,34,34510,34510360,6.0,0.0,,0.0
2023,라바99b11a,47,47730,4773038000,37,37520,37520380,11.0,0.1811,,0.0
2023,다바90b43a,43,43112,4311231000,33,33042,33042310,14.0,0.0,2078.0,0.0667
2023,다사34b60b,41,41285,4128510400,31,31103,31103580,1.0,0.0,1748.0,0.6667
2023,라사33b74a,51,51720,5172038000,32,32510,32510380,1.0,0.0,,0.0
2023,마사37a26b,51,51230,5123036000,32,32070,32070360,4.0,0.25,,0.0
2023,라마32a58b,48,48880,4888033000,38,38590,38590330,5.0,0.0,,0.0
2023,라바51b04a,47,47150,4715036000,37,37030,37030350,4.0,0.0,,0.0
2023,다마31a61b,45,45210,4521041000,35,35060,35060390,2.0,0.0,,0.0
2023,다마52a31b,45,45180,4518042000,35,35040,35040420,2.0,0.0,,0.0
2023,다마13b13a,45,45790,4579033000,35,35570,35570330,2.0,0.0,,0.0
2023,라사20a82b,51,51110,5111033000,32,32010,32010330,1.0,1.0,1084.0,0.5
2023,마마78b77a,47,47111,4711132000,37,37011,37011320,1.0,1.0,,0.0
2023,다마65a24b,45,45750,4575039000,35,35550,35550390,2.0,0.0,,0.0
2023,다사58b57a,11,11305,1130510100,11,11090,11090710,1.1402403E7,0.1525,366.0,0.4321
2023,다사64b40a,11,11680,1168011100,11,11230,11230760,187634.0,0.7449,1051.0,0.0156
2023,다사70b51a,11,11740,1174010200,11,11250,11250560,354510.0,0.4154,452.0,0.2187
2023,다사60b52a,11,11230,1123010500,11,11060,11060910,829238.0,0.4907,638.0,0.1373
2023,다사48a43a,11,11620,1162010200,11,11210,11210680,7660687.0,0.1239,274.0,0.3182
2023,마라37b97b,26,26320,2632010100,21,21080,21080540,5619694.0,0.1201,238.0,0.0957
2023,마라46b81a,26,26290,2629010700,21,21070,21070600,897591.0,0.3362,852.0,0.0514
2023,다사48a46b,11,11560,1156010300,11,11190,11190740,1965014.0,0.1573,338.0,0.3512
2023,다사63b24a,41,41465,4146510100,31,31193,31193520,358346.0,0.5277,633.0,0.0536
2023,다사48b55b,11,11380,1138010700,11,11120,11120590,1457559.0,0.3859,877.0,0.1149
2023,다라34a84a,29,29200,2920010700,24,24050,24050514,109592.0,0.2741,682.0,0.0128
2023,라마89a56a,27,27710,2771025000,22,22510,22510110,1117754.0,0.0975,30522.0,4.0E-4
2023,다사68a54b,41,41310,4131010500,31,31120,31120580,1337321.0,0.52,919.0,0.0436
2023,다사66b32a,41,41135,4113510600,31,31023,31023600,1735229.0,0.3986,462.0,0.3779
2023,다사35a70b,41,41480,4148012200,31,31200,31200512,138577.0,0.5759,648.0,0.0916
2023,마라46b87a,26,26500,2650010400,21,21140,21140580,973351.0,0.1739,359.0,0.5031
2023,다사44b46b,11,11470,1147010100,11,11150,11150650,378494.0,0.9117,1349.0,0.012
2023,다사57a53a,11,11110,1111017500,11,11010,11010700,1512284.0,0.2038,370.0,0.1611
2023,다사67b45a,11,11710,1171011200,11,11240,11240600,480035.0,0.5803,894.0,0.0282
2023,다사48b46a,11,11560,1156013200,11,11190,11190630,961411.0,0.4516,496.0,0.2272
2023,다사69a19a,41,41463,4146311600,31,31192,31192680,292740.0,0.1804,715.0,0.1647
2023,다마60b60a,45,45113,4511313800,35,35012,35012700,91031.0,0.1378,852.0,0.0156
2023,마라36a90b,26,26320,2632010500,21,21080,21080520,114263.0,0.2388,481.0,0.2045
2023,다사49b32a,41,41171,4117110100,31,31041,31041560,963937.0,0.2934,472.0,0.2838
2023,다사51b19a,41,41113,4111313400,31,31012,31012650,520749.0,0.5245,979.0,0.021
2023,다바96a12a,30,30110,3011010500,25,25010,25010530,307116.0,0.2594,1950.0,0.0678
2023,라사62b03b,43,43150,4315011000,33,33030,33030710,119516.0,0.093,670.0,0.0757
2023,마라43b89b,26,26470,2647010100,21,21130,21130510,573473.0,0.2111,372.0,0.3854
2023,다사46a37b,41,41210,4121010400,31,31060,31060660,85249.0,0.736,646.0,0.1165
2023,다사59a60b,11,11320,1132010700,11,11100,11100600,450852.0,0.696,819.0,0.0349
2023,다사60b57b,11,11290,1129013800,11,11080,11080780,1102482.0,0.5475,406.0,0.171
2023,다사44a43a,41,41210,4121010200,31,31060,31060590,520805.0,0.4515,619.0,0.0681
2023,다사45a61a,41,41281,4128111100,31,31101,31101513,127500.0,0.4506,1190.0,0.0326
2023,라라52b89a,48,48170,4817011400,38,38030,38030730,381571.0,0.0554,537.0,0.1058
2023,다사48a61b,41,41281,4128110900,31,31101,31101560,62794.0,0.7794,1329.0,0.0209
2023,마라39a80b,26,26110,2611010100,21,21010,21010600,550450.0,0.3867,588.0,0.0965
2023,다나13a98b,50,50110,5011013600,39,39010,39010630,61055.0,0.2436,642.0,0.07
2023,마마74b24b,31,31170,3117010300,26,26030,26030520,381647.0,0.0585,950.0,0.0448
2023,다사67a26a,41,41465,4146510200,31,31193,31193600,84433.0,0.626,1363.0,0.013
2023,다사62a57a,11,11260,1126010400,11,11070,11070650,31800.0,0.1756,1092.0,0.0249
2023,다사51a19b,41,41113,4111313400,31,31012,31012650,412782.0,0.4435,1060.0,0.0462
2023,다사76a31a,41,41610,4161011000,31,31250,31250590,306613.0,0.6031,1256.0,0.0192
2023,다다10a00a,50,50110,5011010400,39,39010,39010540,82702.0,0.1451,1017.0,0.0585
2023,다사66a72a,41,41150,4115010600,31,31030,31030710,364690.0,0.4028,760.0,0.1014
2023,다사23a42b,28,28140,2814010200,23,23020,23020520,87805.0,0.4552,746.0,0.0686
2023,다사23a41b,28,28110,2811013400,23,23010,23010580,95516.0,0.1735,466.0,0.4853
2023,다아62b02a,41,41800,4180025300,31,31550,31550120,40886.0,0.4411,687.0,0.035
2023,다사55b36b,41,41290,4129010900,31,31110,31110530,100086.0,0.2854,723.0,0.438
2023,다사40b79a,41,41480,4148025300,31,31200,31200120,417.0,1.0743,1401.0,0.0024
2023,다바72a69a,44,44131,4413111200,34,34011,34011530,5723.0,0.3835,1798.0,0.0073
2023,다사09b43b,28,28110,2811014700,23,23010,23010640,7191.0,0.2217,1210.0,1.0E-4
2023,마마59a30b,31,31710,3171025900,26,26510,26510140,109779.0,0.1812,712.0,0.0741
2023,마라34b86b,26,26530,2653010400,21,21150,21150570,65728.0,0.5311,679.0,0.0497
2023,다사25b43a,28,28260,2826011200,23,23080,23080620,104189.0,0.3213,759.0,0.1546
2023,라라51a87b,48,48170,4817012700,38,38030,38030670,18850.0,0.1839,1067.0,0.0038
2023,마마66b29a,31,31140,3114010600,26,26020,26020570,124559.0,0.1417,754.0,0.0356
2023,다사25b53a,28,28260,2826010100,23,23080,23080510,25446.0,0.521,759.0,0.0275
2023,다사21a45a,28,28260,2826011100,23,23080,23080730,12472.0,0.6957,1983.0,4.0E-4
2023,다나13b98a,50,50110,5011013500,39,39010,39010630,96542.0,0.3075,697.0,0.0321
2023,다바85a23a,30,30200,3020013500,25,25040,25040550,42173.0,0.4081,2031.0,0.0092
2023,다사30a44b,28,28237,2823710300,23,23060,23060600,103816.0,0.595,1522.0,0.0042
2023,다마37b72a,45,45130,4513035000,35,35020,35020350,62116.0,0.1831,1424.0,0.1312
2023,다사64b31b,41,41135,4113510800,31,31023,31023750,72901.0,0.7258,683.0,0.087
2023,마사42a48a,51,51170,5117010100,32,32040,32040510,62752.0,0.0512,1389.0,0.0615
2023,마라20a93b,48,48250,4825032000,38,38070,38070320,20177.0,0.0774,2502.0,9.0E-4
2023,다바64b78b,44,44133,4413325000,34,34012,34012110,41833.0,0.1815,1892.0,3.0E-4
2023,다라44a85b,29,29170,2917010500,24,24040,24040550,17312.0,0.2137,1343.0,0.0051
2023,다사86b56a,41,41830,4183035000,31,31580,31580350,23385.0,0.4824,807.0,0.0339
2023,다사44a53b,41,41281,4128113100,31,31101,31101680,13912.0,0.8983,1371.0,0.0088
2023,다사67a29a,41,41135,4113510200,31,31023,31023520,10607.0,0.7833,1236.0,0.0057
2023,라라85a48b,48,48220,4822011700,38,38050,38050640,23154.0,0.2036,1015.0,0.032
2023,다바95a17a,30,30110,3011011400,25,25010,25010640,83115.0,0.465,1032.0,0.0177
2023,다바78b93a,41,41550,4155012300,31,31220,31220530,4713.0,0.2137,875.0,0.0051
2023,마바12a40a,47,47170,4717011000,37,37040,37040540,14513.0,0.0588,1215.0,0.1288
2023,다사59b30a,41,41135,4113511700,31,31023,31023680,521.0,1.38,911.0,0.017
2023,다바57b93b,41,41220,4122012800,31,31070,31070690,34785.0,0.4229,964.0,0.0153
2023,마마67a84a,47,47113,4711311700,37,37012,37012610,36239.0,0.2429,995.0,0.06
2023,다나11b73a,50,50130,5013010600,39,39020,39020540,49915.0,0.1281,651.0,0.1501
2023,라바65b42b,47,47280,4728031000,37,37090,37090310,974.0,0.0421,1089.0,0.0051
2023,다사41b91b,41,41480,4148036000,31,31200,31200360,14019.0,0.2416,1070.0,0.0152
2023,다마64b55a,45,45111,4511113800,35,35011,35011690,10817.0,0.1221,732.0,0.0708
2023,다바64a94a,41,41220,4122010700,31,31070,31070530,2058.0,0.3498,972.0,0.0288
2023,다바62b93a,41,41220,4122010300,31,31070,31070530,11448.0,0.3087,666.0,0.0398
2023,다마40a74a,45,45130,4513033000,35,35020,35020330,659.0,0.1092,2034.0,0.009
2023,라마46b91b,47,47150,4715038000,37,37030,37030370,10539.0,0.2149,1034.0,0.0252
2023,마마61b80b,47,47130,4713037000,37,37020,37020370,4436.0,0.039,1519.0,0.0014
2023,다바78a38b,36,36110,3611031000,29,29010,29010311,1665.0,0.1849,,0.0
2023,마라05a93b,48,48123,4812313800,38,38112,38112520,12425.0,0.1765,593.0,0.0077
2023,다사74b90b,41,41650,4165034000,31,31270,31270340,1353.0,0.0717,793.0,0.0871
2023,라사00a26b,41,41670,4167032000,31,31280,31280330,1217.0,0.4141,,0.0
2023,다바94a56b,43,43114,4311425300,33,33044,33044120,32354.0,0.2016,943.0,0.0174
2023,마마43a02b,48,48330,4833031000,38,38100,38100310,25210.0,0.3195,964.0,0.0128
2023,다마51a76a,45,45140,4514012000,35,35030,35030650,1035.0,0.0851,679.0,0.1528
2023,다사64b37a,41,41131,4113111200,31,31021,31021650,11693.0,0.5765,496.0,0.353
2023,라라87b55b,48,48220,4822031000,38,38050,38050310,7357.0,0.2538,1276.0,0.0088
2023,다바53a66a,44,44200,4420010200,34,34040,34040540,5379.0,0.1398,2460.0,4.0E-4
2023,다사57b14a,41,41590,4159012100,31,31240,31240520,11667.0,0.4258,540.0,0.17
2023,다사05b55b,28,28710,2871034000,23,23510,23510340,341.0,0.2964,146.0,0.0029
2023,다바75a09a,44,44250,4425031500,34,34070,34070330,1457.0,0.164,2757.0,0.0068
2023,라바96a81b,47,47210,4721037000,37,37060,37060370,638.0,0.094,3547.0,0.0078
2023,다사65b34b,41,41131,4113111700,31,31021,31021660,2977.0,0.6701,876.0,0.0255
2023,라라10a39b,46,46130,4613031000,36,36020,36020310,139.0,0.2227,,0.0
2023,마마50a69b,47,47130,4713036000,37,37020,37020360,786.0,0.2177,,0.0
2023,라마05a07a,45,45190,4519046000,35,35050,35050450,58.0,0.0172,,0.0
2023,다사73a69b,41,41360,4136025300,31,31130,31130120,3717.0,0.0517,1092.0,0.0656
2023,마마64a51a,47,47130,4713025900,37,37020,37020140,4902.0,0.1045,679.0,0.028
2023,다사82a06a,41,41461,4146134000,31,31191,31191340,409.0,0.5206,744.0,0.0285
2023,다바77a10a,44,44250,4425031500,34,34070,34070330,10294.0,0.4823,2148.0,0.0111
2023,라라04b58a,46,46150,4615031000,36,36030,36030370,7569.0,0.2126,853.0,0.0884
2023,라마99b02b,48,48121,4812131000,38,38111,38111310,11319.0,0.2381,1358.0,0.0057
2023,다사29b70a,41,41480,4148012000,31,31200,31200511,7039.0,0.638,1133.0,0.0241
2023,다라30b85b,29,29200,2920011100,24,24050,24050514,2522.0,0.1856,605.0,0.15
2023,마마77b55b,47,47130,4713025000,37,37020,37020110,2416.0,0.1143,1472.0,0.0062
2023,다바21a34a,44,44800,4480025300,34,34560,34560120,5030.0,0.004,1889.0,0.0439
2023,마마37a57a,47,47130,4713034000,37,37020,37020340,127.0,0.5031,,0.0
2023,다사38b73a,41,41480,4148026200,31,31200,31200150,6958.0,0.3524,781.0,0.209
2023,마마75b74a,47,47111,4711133000,37,37011,37011330,500.0,0.2143,3405.0,0.002
2023,다사54b27a,41,41430,4143010400,31,31170,31170510,19424.0,0.7111,1099.0,0.0082
2023,마사03b31b,51,51770,5177025000,32,32550,32550110,2946.0,0.019,1960.0,0.0309
2023,라라67b88a,48,48170,4817035000,38,38030,38030340,3667.0,0.1222,982.0,0.0038
2023,다바52b82a,41,41220,4122037000,31,31070,31070370,617.0,0.3258,,0.0
2023,다나00a98a,50,50110,5011025300,39,39010,39010120,3194.0,0.1566,1149.0,0.0127
2023,다사59b09a,41,41370,4137011300,31,31140,31140550,1795.0,0.2295,1050.0,0.0724
2023,다바07b64a,44,44210,4421010700,34,34050,34050540,1514.0,0.1235,3138.0,7.0E-4
2023,라마57b00b,48,48170,4817043000,38,38030,38030420,364.0,0.2722,,0.0
2023,마마49a31a,31,31710,3171025300,26,26510,26510120,152.0,0.105,,0.0
2023,마사05a30b,51,51770,5177025000,32,32550,32550110,1086.0,0.0083,1625.0,0.0018
2023,다마79a60a,45,45710,4571034000,35,35510,35510340,668.0,0.015,1055.0,0.0045
2023,다사76b42b,41,41450,4145010500,31,31180,31180510,6167.0,0.3835,1058.0,0.0264
2023,라라86a82a,48,48125,4812533000,38,38113,38113330,4240.0,0.3785,2130.0,0.0031
2023,다바06a70a,44,44210,4421036000,34,34050,34050350,493.0,0.3567,,0.0
2023,라사16a30b,41,41670,4167036000,31,31280,31280370,63.0,0.0952,,0.0
2023,다바70b60a,44,44131,4413125000,34,34011,34011110,1487.0,0.38,731.0,0.0073
2023,다바70a66a,44,44131,4413110800,34,34011,34011580,1085.0,0.1816,1095.0,0.0491
2023,마마53b31b,31,31710,3171025900,26,26510,26510140,1659.0,0.1079,598.0,0.0208
2023,마마64b17b,31,31710,3171025000,26,26510,26510110,3241.0,0.2275,860.0,0.0163
2023,다사83a13b,41,41461,4146136000,31,31191,31191360,59.0,0.0,419.0,0.1918
